image_name,prompt,source
person_23.png,"scully and mulder from x files dancing in a futuristic disco, fine delicate prefect face features gaze, sacred, epic composition, powerful, intricate, elegant, highly detailed, smooth, sharp focus, award - winning, masterpiece, 4 k hd illustrative wallpaper, style of tom bagshaw, cedric peyravernay, peter mohr ",diffusiondb/stable-diffusion
person_24.png,"portrait of neo the matrix, robot steampunk, floral! horizon zero dawn machine, intricate, elegant, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k ",diffusiondb/stable-diffusion
person_25.png,"beautiful close - up painting of three young people cuddling in the sofa, 2 8 4, romantic, group hug, 3 people, highly detailed, smooth, stylized, vector line art, clean cel shaded vector art, by lois van baarle, ross tron, artgerm, helen huang, makoto shinkai, ilya kuvshinov, rossdraws ",diffusiondb/stable-diffusion
person_26.png,"clean black and white logo of minimal symmetric stylized gymnast human body silhouette forming a minimal symmetric heart by carolyn davidson. fibonacci, white and clean background. ",diffusiondb/stable-diffusion
person_27.png,"portrait of 1 9 9 9 arnold schwarzenegger, robot steampunk, floral! horizon zero dawn machine, intricate, elegant, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k ",diffusiondb/stable-diffusion
person_28.png,"canon p 3 7 masterpiece ultrarealistic ultradetailed painting of catholic veiled lady beside fruits, still life, daniel ridgway knight, clear face, immerse, slime, 2 0 th century, special effects makeup,, maximalist, glittering, gold, ivory, hyperreal, golden ratio, pinterest, alphonse mucha ",diffusiondb/stable-diffusion
person_29.png,"clean black and white logo of minimal symmetric stylized gymnast human body silhouette forming a minimal symmetric heart by carolyn davidson. fibonacci, white and clean background. ",diffusiondb/stable-diffusion
person_30.png,"portrait of an eagle, robot steampunk, floral! horizon zero dawn machine, intricate, elegant, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k ",diffusiondb/stable-diffusion
person_31.png,"clean black and white logo of minimal symmetric stylized gymnast human body silhouette forming a minimal symmetric heart by carolyn davidson. fibonacci, fantasy, creative, white and clean background. ",diffusiondb/stable-diffusion
person_32.png,"cute fumo plush girl hugging embrace ethereal ghastly kimono wraiths lit by a flashlight, < 3, wisps vortices of fiery smoke, grainy found footage, bokeh f / 2. 5, vray ",diffusiondb/stable-diffusion
person_33.png,"portrait of ripped batman, robot steampunk, horizon zero dawn machine, intricate, majestic, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k ",diffusiondb/stable-diffusion
person_34.png,"portrait of batman, inside a forest, robot steampunk, horizon zero dawn machine, intricate, majestic, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k ",diffusiondb/stable-diffusion
person_35.png,"8 year old girl wearing an open navy blue jacket, a white shirt, a cyan skirt, gray converse boots, she has brown long hair, art by! dream 8 year old girl wearing an open navy blue jacket, a white shirt, a cyan skirt, gray converse boots, she has brown long hair, she is drinking from a water bottle, art by hayao miyazaki",diffusiondb/stable-diffusion
person_36.png,"cute fumo plush anime girl goth ethereal ghastly kimono wraith lit by a flashlight watching a movie, hearts < 3, wisps vortices of fiery smoke swallowing the frame, grainy and fine detailed, bokeh f / 2. 5, sepia vignette, black and white, vray, artstation ",diffusiondb/stable-diffusion
person_37.png,"8 year old girl wearing an open navy blue jacket, a white shirt, a cyan skirt, gray converse boots, she has brown long hair, art by! dream 8 year old girl wearing an open navy blue jacket, a white shirt, a cyan skirt, gray converse boots, she has brown long hair, she is drinking from a water bottle, art by hayao miyazaki",diffusiondb/stable-diffusion
person_38.png,"8 year old girl wearing an open navy blue jacket, a white shirt, a cyan skirt, gray converse boots, brown long hair, art by hayao miyazaki, masashi ando, hideaki anno, studio ghibli, atmospheric, anime ",diffusiondb/stable-diffusion
person_39.png,"a portrait of pepe the frog art by rembrandt!! intricate. ultra detailed, oil on canvas, wet - on - wet technique, pay attention to facial details, highly realistic, dynamic lighting, intricate textures, illusionistic detail, ",diffusiondb/stable-diffusion
person_40.png,"the portrait of euphoric and excited elon musk feeling optimistic about our planet's future. screaming with joy. colorful pop art, modern art, by andy warhol ",diffusiondb/stable-diffusion
person_41.png,"8 year old girl wearing an open navy blue jacket and a white shirt and a cyan miniskirt and gray converse boots, brown long hair, art by hayao miyazaki, masashi ando, hideaki anno, studio ghibli, atmospheric, whimsicsal, anime ",diffusiondb/stable-diffusion
person_42.png,"a portrait of the joker art by rembrandt!! intricate. ultra detailed, oil on canvas, wet - on - wet technique, pay attention to facial details, highly realistic, dynamic lighting, intricate textures, illusionistic detail, ",diffusiondb/stable-diffusion
person_43.png,"8 year old girl wearing an open navy blue jacket, a white t - shirt, a cyan miniskirt and gray converse boots, brown long hair, stairs, art by hayao miyazaki, masashi ando, hideaki anno, studio ghibli, whimsical, anime ",diffusiondb/stable-diffusion
person_44.png,"a portrait of pepe the frog art by rembrandt!! intricate. ultra detailed, oil on canvas, wet - on - wet technique, pay attention to facial details, highly realistic, dynamic lighting, intricate textures, illusionistic detail, ",diffusiondb/stable-diffusion
person_45.png,"8 year old girl drinking from a blue sports bottle with a straw, she is wearing an open navy blue jacket and a white shirt and a cyan miniskirt and gray converse boots, brown long hair, art by hayao miyazaki, masashi ando, hideaki anno, studio ghibli, atmospheric, whimsicsal, anime ",diffusiondb/stable-diffusion
person_46.png,"cute fumo plush anime girl goth witch ghostly ethereal performing a dark ritual, altar lit by glowing candles, hearts < 3, wisps vortices of fiery smoke potion, grainy and fine detailed, bokeh f / 2. 5, polaroid technicolor, vray, artstation ",diffusiondb/stable-diffusion
person_47.png,"8 year old girl drinking from a blue sports bottle with a straw, she is wearing an open navy blue coat and a white shirt and a cyan miniskirt and gray converse boots, brown long hair, art by hayao miyazaki, masashi ando, hideaki anno, studio ghibli, atmospheric, whimsicsal, anime ",diffusiondb/stable-diffusion
person_48.png,"8 year old girl drinking from a blue sports bottle with a straw, she is wearing a navy blue jacket over a white shirt and a cyan miniskirt, she is wearing gray converse boots, she has brown long hair, art by hayao miyazaki, masashi ando, hideaki anno, studio ghibli, atmospheric, whimsicsal, anime ",diffusiondb/stable-diffusion
person_49.png,"a portrait of a girl looking at her phone, digital art by sam yang ",diffusiondb/stable-diffusion
person_50.png,photo of a lego man building a car out of human pieces ,diffusiondb/stable-diffusion
person_51.png,"8 year old girl drinking from a blue sports bottle with a straw, she is wearing a navy blue jacket over a white shirt and a cyan miniskirt, she is wearing converse light gray boots, she has light brown long hair, art by hayao miyazaki, masashi ando, hideaki anno, studio ghibli, atmospheric, whimsical, anime ",diffusiondb/stable-diffusion
person_52.png,"8 year old girl drinking from a blue sports bottle with a straw, she is wearing a navy blue jacket over a white shirt and a cyan miniskirt, she is standing on a flight of stairs wearing converse light gray boots, she has light brown long hair, art by hayao miyazaki, masashi ando, hideaki anno, studio ghibli, atmospheric, whimsical, anime ",diffusiondb/stable-diffusion
person_53.png,"8 year old anime girl with light brown hair standing on stairs drinking from a blue sports bottle with a straw, she is wearing a navy blue jacket over a white shirt and a cyan miniskirt, she is wearing converse light gray boots, art by hayao miyazaki, masashi ando, hideaki anno, studio ghibli, whimsical ",diffusiondb/stable-diffusion
person_54.png,"8 year old girl with light brown hair standing on stairs, she is drinking from a blue sports bottle with a straw, she is wearing a navy blue jacket over a white tshirt, she is wearing a cyan miniskirt and converse light gray boots, art by hayao miyazaki, masashi ando, hideaki anno, anime style, madhouse, whimsical ",diffusiondb/stable-diffusion
person_55.png,"epic beautiful renaissance portrait of beautiful zelda, night lighting with delicate features finely detailed perfect art, at an ancient city, gapmoe yandere grimdark, art by * christy lee rogers * ( with help of mario testino and peter lindbergh ) ",diffusiondb/stable-diffusion
person_56.png,clean black and white print on white paper logo of a symmetric heart with a stylized gymnast human body silhouette inside by carolyn davidson. fibonacci. ,diffusiondb/stable-diffusion
person_57.png,"8 year old manga girl with light brown hair standing on stairs, she is drinking from a blue sports bottle with a straw, she is wearing a navy blue jacket over a white tshirt, she is wearing a cyan miniskirt and converse light gray boots, art by kazue kato, yana toboso, clamp, stylish, whimsical ",diffusiondb/stable-diffusion
person_58.png,"a very beautiful giant woman with muscles, digital art, very beautiful face, muscular, very detailed eyes, pretty face, by greg rutkowski, wlop, ",diffusiondb/stable-diffusion
person_59.png,"matthew mcconaughey painted by jan vermeer, aristocratic pose, high contrast, painting, portrait ",diffusiondb/stable-diffusion
person_60.png,"anime girl with eyes of the universe, highly detailed, digital art, pixiv fanbox, artstation, by greg rutkowski, wlop, miyazaki hayao ",diffusiondb/stable-diffusion
person_61.png,"woody harrelson painted by jan vermeer, aristocratic pose, high contrast, painting, portrait ",diffusiondb/stable-diffusion
person_62.png,"anthropomorphic personification of mirth. include an unusual pet splash art graphic design color splash high contrasting art, fantasy, highly detailed, art by greg rutkowski ",diffusiondb/stable-diffusion
person_63.png,"mahershala ali painted by jan vermeer, aristocratic pose, high contrast, painting, portrait ",diffusiondb/stable-diffusion
person_64.png,"anime girl with eyes of the universe, highly detailed, digital art, pixiv fanbox, artstation, by greg rutkowski, wlop, miyazaki hayao ",diffusiondb/stable-diffusion
person_65.png,"oil painting head portrait udo kier as powerful ancience scowling odin norman rockwell, jack kirby, greg manchess, alex ross, bergey, zdzislaw beksinski, ruan jia, jeremy mann, tom lovell, 5 0 s science fiction, pulp scifi fantasy illustration ",diffusiondb/stable-diffusion
person_66.png,"decollage painting old man struggle in a room of old palace by adrian ghenie and takato yamamoto and edward hopper and mark ryden and tsutomu nihei, part by bridget riley, acrylic pour and splashing paint, very coherent, baroque elements, perfect anatomy, intricate design. pop art. ",diffusiondb/stable-diffusion
person_67.png,"portrait of an actor sitting in a chair contemplating, art by james jean and luc tuymans and vincent lefevre and hernan bas and pat steir and hilma af klint, psychological, dripping paint, high quality render, cg society contest winner, retrofuturism, masterpiece ",diffusiondb/stable-diffusion
person_68.png,"princess zelda! ; by james jean, charlie bowater, tom bagshaw, nikolay makovsky, melanie delon : : enchanting, ethereal, magical, glowing, sparkle, iridescent, flowerpunk, portrait, character design, illustration, hyperrealism, photorealism, digital art, concept art, dark fantasy, weta, wlop, artstation ",diffusiondb/stable-diffusion
person_69.png,"a subtly romantic interpretation of the character using an art deco style, featuring simple, bold lines and color choices splash art graphic design color splash high contrasting art, fantasy, highly detailed, art by greg rutkowski ",diffusiondb/stable-diffusion
person_70.png,"a cute little anime boy eating ice cream, close - up, portrait, 8 k, casual t - shirt, by miyazaki hayao, ghibli ",diffusiondb/stable-diffusion
person_71.png,"half figure portrait of a morphed harlequin in a landscape of bubbles by james jean and luc tuymans and vincent lefevre and hernan bas and pat steir and hilma af klint, psychological, dripping paint, high quality render, masterpiece ",diffusiondb/stable-diffusion
person_72.png,"dreamlike nightmare oil painting cute fumo plush girl in tattered ghostly robes with burning halo of light, the flooded watchtower of a fallen civilization in a deep cavern, washed out melting paint sea, glowing wisps volumetric smoke, complementary sepia colors, wet canvas, deep focal depth f / 2. 8 captured on canon eos r 6, vray ",diffusiondb/stable-diffusion
person_73.png,"dreamlike nightmare oil painting cute fumo plush girl in tattered ghostly robes with burning halo of light, the flooded watchtower of a fallen civilization in a deep cavern, washed out melting paint sea, glowing wisps volumetric smoke, complementary sepia colors, wet canvas, deep focal depth f / 2. 8 captured on canon eos r 6, vray ",diffusiondb/stable-diffusion
person_74.png,"portrait of open shoulders byzantine style cleopatra on the art deco streets of the undying empire city of ya - sattra during the festival of masks, no blur, award - winning realistic sci - fi concept art by beksinski, bruegel, greg rutkowski, alphonse mucha, and yoshitaka amano ",diffusiondb/stable-diffusion
person_75.png,"a highly detailed portait of a very beautiful muscular woman in the museum, digital art, muscular, 8 k resolution, very beautiful face, pretty face, very detailed eyes, by greg rutkowski, wlop ",diffusiondb/stable-diffusion
person_76.png,"mahershala ali painted by jan vermeer, aristocratic pose, high contrast, painting, portrait ",diffusiondb/stable-diffusion
person_77.png,"anthony hopkins painted by jan vermeer, aristocratic pose, high contrast, painting, portrait ",diffusiondb/stable-diffusion
person_78.png,"keanu reeves painted by jan vermeer, aristocratic pose, high contrast, painting, portrait ",diffusiondb/stable-diffusion
person_79.png,"portrait of fantasy beast bear - dragon hybrid, underneath laying bones, big beast pet sitting next to him, dark gods ancient temple in the background, illustration concept trending pixiv fanbox by wlop and greg rutkowski and rosa bonheur, and william harnett ",diffusiondb/stable-diffusion
person_80.png,"establishing wide view shot of stunning intriguing polished marble sculpture, a person looking down at a huge orrery of a galaxy in a big open gallery, photorealistic, ultrarealistic, octane render, by gustave dore, by h. r. giger, by alphonse mucha * in white gallery space. ",diffusiondb/stable-diffusion
person_81.png,"establishing wide view shot of stunning intriguing polished marble steampunk sculpture, a person looking at a huge orrery of a solar system in a large open gallery, photorealistic, ultrarealistic, octane render, by gustave dore, by h. r. giger, by alphonse mucha * in white gallery space. ",diffusiondb/stable-diffusion
person_82.png,"establishing wide view shot of stunning intriguing polished marble steampunk sculpture, a person looking at a huge orrery of a solar system in a large open gallery, photorealistic, ultrarealistic, octane render, by gustave dore, by h. r. giger, by alphonse mucha * in white gallery space. ",diffusiondb/stable-diffusion
person_83.png,"masked person splash art graphic design color splash high contrasting art, fantasy, highly detailed, art by greg rutkowski ",diffusiondb/stable-diffusion
person_84.png,"cinematic, 4 k, full body portrait of a hulking rock golem as a mercenary soldier marine casually smoking a cigarette, with one foot on a crate, still from the movie predator ",diffusiondb/stable-diffusion
person_85.png,"ultrarealistic photograph establishing wide view shot, of stunning intriguing polished steampunk sculpture, a person looking at a huge orrery of a solar system in a large open gallery, photorealistic, ultrarealistic, octane render, by gustave dore, by h. r. giger, by alphonse mucha, octane render, cgi * in white gallery space. ",diffusiondb/stable-diffusion
person_86.png,no man's sky by joel robison ,diffusiondb/stable-diffusion
person_87.png,"symmetry!! a beautiful distinct mystical dragon creature egg with many details, crystalized, geode, crystals. symmetrical. game asset, octane render, award winning render, depth of field, artstation, by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai, in dark, warm toplight 8 k ",diffusiondb/stable-diffusion
person_88.png,"anthropomorphic pepe the frog proudly posing for a portrait, painted by rembrandt intricate ultra detailed painting atmospheric lighting golden hour ",diffusiondb/stable-diffusion
person_89.png,"anthropomorphic pepe the frog proudly posing for a portrait, painted by rembrandt intricate ultra detailed painting atmospheric lighting golden hour ",diffusiondb/stable-diffusion
person_90.png,"matt damon painted by jan vermeer, aristocratic pose, high contrast, painting, portrait ",diffusiondb/stable-diffusion
person_91.png,"close - up portrait of adriana lima as body builder riding on a large snow leopard beast mount, intricate, elegant, highly detailed, artgerm, ralph horsley, rossdraw, mark ryden, sophie anderson, lilia alvarado, tom chambers, donato giancola, daniel f. gerhartz, joseph christian leyendecker, wlop ",diffusiondb/stable-diffusion
person_92.png,"ultrarealistic photograph establishing wide view shot, of stunning intriguing polished steampunk sculpture, a person looking at a huge orrery of a solar system in a large open gallery, photorealistic, ultrarealistic, octane render, by gustave dore, by h. r. giger, by alphonse mucha, octane render, cgi * in white gallery space. ",diffusiondb/stable-diffusion
person_93.png,"anime girl with eyes of the universe, highly detailed, digital art, pixiv fanbox, artstation, by greg rutkowski, wlop, miyazaki hayao ",diffusiondb/stable-diffusion
person_94.png,"harrison ford painted by jan vermeer, aristocratic pose, high contrast, painting, portrait ",diffusiondb/stable-diffusion
person_95.png,"robert downey junior painted by jan vermeer, aristocratic pose, high contrast, painting, portrait ",diffusiondb/stable-diffusion
person_96.png,"anthropomorphic pepe the frog proudly posing for a portrait, painted by rembrandt intricate ultra detailed painting atmospheric lighting golden hour ",diffusiondb/stable-diffusion
person_97.png,"anthropomorphic pepe the frog proudly posing for a portrait, painted by rembrandt intricate ultra detailed painting atmospheric lighting golden hour ",diffusiondb/stable-diffusion
person_98.png,"robert downey junior painted by jan vermeer, aristocratic pose, high contrast, painting, portrait ",diffusiondb/stable-diffusion
person_99.png,"anthropomorphic pepe the frog proudly posing for a portrait, painted by rembrandt intricate ultra detailed painting atmospheric lighting golden hour ",diffusiondb/stable-diffusion
person_100.png,"cinematic, 4 k, full body portrait of a large brutish rock moster as a sci - fi mercenary soldier marine wearing tactical armor, casually smoking a cigarette, with one foot on a crate, still from the movie predator ",diffusiondb/stable-diffusion
person_101.png,"anthropomorphic pepe the frog proudly drinking coffee posing for a portrait, painted by rembrandt intricate ultra detailed painting atmospheric lighting golden hour ",diffusiondb/stable-diffusion
person_102.png,"anthropomorphic pepe the frog proudly drinking coffee posing for a portrait, painted by rembrandt intricate ultra detailed painting atmospheric lighting golden hour ",diffusiondb/stable-diffusion
person_103.png,"anthropomorphic pepe the frog proudly drinking coffee posing for a portrait, painted by rembrandt intricate ultra detailed painting atmospheric lighting golden hour ",diffusiondb/stable-diffusion
person_104.png,"portrait of dove cameron after taking a face - melting dose of pure mdma, pupils dilated, sweat beads, rapture ",diffusiondb/stable-diffusion
person_105.png,"anthropomorphic pepe the frog proudly having coffee posing for a portrait, painted by rembrandt intricate ultra detailed painting atmospheric lighting golden hour ",diffusiondb/stable-diffusion
person_106.png,"a very beautiful woman with muscles, digital art, photorealistic, unreal engine, 8 k resolution, artstation, beautiful face, pretty face, very detailed eyes, by wlop, greg rutkowski, simon bosley ",diffusiondb/stable-diffusion
person_107.png,"5 5 mm macro photo of a giant amanita muscaria mushroom snail, in a magical forest. dof. bokeh. by artgerm and luis royo. highly detailed 8 k. intricate. lifelike. realistic sony a 7 r iv. soft light. cinematic processing ",diffusiondb/stable-diffusion
person_108.png,"a very beautiful woman with muscles, digital art, photorealistic, unreal engine, 8 k resolution, artstation, beautiful face, pretty face, very detailed eyes, by wlop, greg rutkowski, simon bosley ",diffusiondb/stable-diffusion
person_109.png,"european manor, in the forest, night, moonlight, light flowing through the windows, colonnades, detailed, by luis royo, by pixar, by myazaki, gothic, fantasy, medieval ",diffusiondb/stable-diffusion
person_110.png,"detailed portrait asian girl of fantasy elf wizard, wizard magic staff, casting a spell, face symmetrical, elite, elegant, concept art, intricate complexity, by shigenori soejima, krenz cushart, alphonse mucha, takato yamamoto, conrad roset, 4 k, beautiful, cinematic dramatic atmosphere, volumetric lighting, smooth, highly detailed, perfect face, fine",diffusiondb/stable-diffusion
person_111.png,"cute fumo plush deer girl in the verdant bluff of the flooded heavenly graveyard, monster girl, gothic dark maiden in tattered bright white robes, milky white wisps of smoky wraiths, deep zoom nikon f / 2. 8, bokeh, orange volumetric fog, sepia vignette with scratches ",diffusiondb/stable-diffusion
person_112.png,"javier bardem painted by jan vermeer, aristocratic pose, high contrast, painting, portrait ",diffusiondb/stable-diffusion
person_113.png,"javier bardem painted by jan vermeer, aristocratic pose, high contrast, painting, portrait ",diffusiondb/stable-diffusion
person_114.png,"closeup portrait of police hatching from an egg, natural light, sharp, detailed face, magazine, press, photo. steve mccurry, david lazar, canon, nikon, focus ",diffusiondb/stable-diffusion
person_115.png,"tom cruise painted by jan vermeer, aristocratic pose, high contrast, painting, portrait ",diffusiondb/stable-diffusion
person_116.png,"only with red, a red faceless king portrait, in a red throne room, a red majestic kingdom but decadent, many skeletons, in the style of beksinski, parts by edward hopper, parts by wes anderson, parts by yue minjun, intricate composition by beeple, red by caravaggio, highly quality, highly detailed, masterpiece, red light, artstation, 4",diffusiondb/stable-diffusion
person_117.png,"beautiful girl in hip cool clothing, portrait photography, volumetric lighting, ray tracing, vibrant, vivid, hyper realistic photography, 8 k hdr, detailed skin, glamorous posing, perfect anatomy, symmetrical, global illumination, trending on artstation and pinterest, art by boris vallejo and wlop and peter mohrbacher ",diffusiondb/stable-diffusion
person_118.png,"cockatoo alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski ",diffusiondb/stable-diffusion
person_119.png,"beautiful girl in stylish cool clothing, portrait photography, volumetric lighting, ray tracing, vibrant, vivid, hyper realistic photography, 8 k hdr, detailed skin, glamorous posing, perfect anatomy, symmetrical, global illumination, art by pascal blanche and greg rutkowski and peter mohrbacher ",diffusiondb/stable-diffusion
person_120.png,"beautiful girl in stylish cool clothing, portrait photography, volumetric lighting, ray tracing, vibrant, vivid, hyper realistic photography, 8 k hdr, detailed skin, glamorous posing, perfect anatomy, symmetrical, global illumination, art by pascal blanche and greg rutkowski and peter mohrbacher ",diffusiondb/stable-diffusion
person_121.png,"portrait of a female wearing large rimmed glasses wearing white gloves and a black leather long coat with a green scarf wearing a white scarf, fur coat, and a black beret, red lips, black long sleeved shirt, pink, red background, autumn, furs, leather, fur, winter clothing, black leather gloves, black leather boots ",diffusiondb/stable-diffusion
person_122.png,"portrait of divine emperor napoleon bonaparte as maverick in top gun, handsome, jet pilot, visor, dieselpunk steampunk napoleonic french baroque, metal shoulder pauldrons, intricate, highly detailed, digital painting, artstation, concept art, sharp focus, cinematic lighting, illustration, art by artgerm and greg rutkowski, alphonse mucha, cgsociety ",diffusiondb/stable-diffusion
person_123.png,"cute lamprey alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski ",diffusiondb/stable-diffusion
person_124.png,"anime art full body portrait character concept art, anime key visual of young female, salmon pink straight bangs and large eyes, finely detailed perfect face delicate features directed gaze, on the beach at sunset, trending on pixiv fanbox, studio ghibli, extremely high quality artwork ",diffusiondb/stable-diffusion
person_125.png,"anime art full body portrait character concept art, anime key visual of young female, salmon pink straight bangs and large eyes, finely detailed perfect face delicate features directed gaze, on the beach at sunset, trending on pixiv fanbox, studio ghibli, extremely high quality artwork ",diffusiondb/stable-diffusion
person_126.png,"anime art full body portrait character concept art, anime key visual of young female, salmon pink straight bangs and large eyes, finely detailed perfect face delicate features directed gaze, on the beach at sunset, trending on pixiv fanbox, studio ghibli, extremely high quality artwork ",diffusiondb/stable-diffusion
person_127.png,"airship interior with seats and a dinner table, french baroque, napoleonic, dieselpunk science fiction, steampunk, sharp, concept art watercolor illustration by mandy jurgens and alphonse mucha, dynamic lighting ",diffusiondb/stable-diffusion
person_128.png,"spider alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski ",diffusiondb/stable-diffusion
person_129.png,"airship interior bridge of warship, captain and bridge crew, french baroque, napoleonic, dieselpunk science fiction, steampunk, sharp, concept art watercolor illustration by mandy jurgens and alphonse mucha, dynamic lighting ",diffusiondb/stable-diffusion
person_130.png,"airship interior bridge of warship, captain and bridge crew, french baroque, napoleonic, dieselpunk science fiction, steampunk, sharp, concept art watercolor illustration by mandy jurgens and alphonse mucha, dynamic lighting ",diffusiondb/stable-diffusion
