image_name,prompt,source
misc_36.png,"Still life with white vase, ceramic pot, dried flower, hand holding a knife, absurd architectural model. Painting by Zurbaran, Karl Blossfeldt, Morandi, Escher",diffusiondb/stable-diffusion
misc_37.png,"Still life with moldy bread, fungus, white vase, ceramic pot. Painting by Zurbaran, Yves Tanguy, Morandi",diffusiondb/stable-diffusion
misc_38.png,"Still life with skull corals, skull conch shell, white cloth, lily, skull water cup. Painting by Piero della Francesca, Zurbaran, Morandi",diffusiondb/stable-diffusion
misc_39.png,"isometric object is a low poly isometric sofa with alien aesthetic inspired by pandora in the avatar movie, it has bioluminescent plants growing on top of it, beautiful neon orange - yellow with blue hints and it's bedecked with some sparkling crystals all over the place. black background, night isometric artstation neon. behance, pinterest ",diffusiondb/stable-diffusion
misc_40.png,"an oil painting on paper of a still life, with a white mug, white wine bottle, wine glass, on a table, jug of flowers. in the style of cezanne, similar aesthetics to picasso. ",diffusiondb/stable-diffusion
misc_41.png,"minimal in the style of ivon hitchins. still life on a table. drawing on painting, brush marks. expressive abstraction.. in the style of john craxton, similar aesthetics to. dali. ben nicholson picasso ",diffusiondb/stable-diffusion
misc_42.png,"an old wooden desk with a flower vase and a violin, in a richly decorated Victorian house. the autumn light comes in through a window and dimly illuminates the room, softened diffuse light, photorealism, photo taken with a canon EOS and 35 mm lens",diffusiondb/stable-diffusion
misc_43.png,oranges and lemons still life watercolor,diffusiondb/stable-diffusion
misc_44.png,"Supernatural Kitchen, photorealistic, demons, apparitions, mist and smoke, digital painting, artstation, illustration, concept art, smooth, sharp focus, art byMoebius Yasushi Nirasawa HR Giger",diffusiondb/stable-diffusion
misc_45.png,"Supernatural Kitchen, photorealistic, demons, apparitions, sexy female demons, mist and smoke, digital painting, artstation, illustration, concept art, smooth, sharp focus, art byMoebius Yasushi Nirasawa HR Giger",diffusiondb/stable-diffusion
misc_46.png,"an old wooden desk with a flower vase and a violin, in a richly decorated Victorian house. the autumn light comes in through a window and dimly illuminates the room, softened diffuse light, photorealism, photo taken with a canon EOS and 35mm lens",diffusiondb/stable-diffusion
misc_47.png,"an old wooden desk with a flower vase and a violin, in a richly decorated Victorian house. the autumn light comes in through a window and dimly illuminates the room, softened diffuse light, photorealism, photo taken with a canon EOS and 35 mm lens",diffusiondb/stable-diffusion
misc_48.png,"still life with fruit and taxidermy on a very long table, oil on canvas (1767)",diffusiondb/stable-diffusion
misc_49.png,"hyperrealistic mixed media image of a dog taking a dump on a book atop the desk in the oval office, stunning 3 d render inspired art by istvan sandorfi and greg rutkowski, perfect facial symmetry, realistic, highly detailed attributes and atmosphere, dim volumetric cinematic lighting, 8 k octane extremely hyper - detailed render, post - processing, masterpiece, ",diffusiondb/stable-diffusion
misc_50.png,"portrait of a tiny robot on a desk, professional photo, hdr, bokeh, sci fi, purple ",diffusiondb/stable-diffusion
misc_51.png,"baroque oil painting of anime key visual concept art of anime girl serial killer holding bloody kitchen knife, acrylic painting, trending on pixiv fanbox, palette knife and brush strokes, style of makoto shinkai jamie wyeth james gilleard edward hopper greg rutkowski studio ghibli genshin impact ",diffusiondb/stable-diffusion
misc_52.png,"a painting of a desert scene with a giant object in the distance, concept art by john harris and by ash thorp and by edouard groult, cgsociety, space art, concept art, sci - fi, dystopian art ",diffusiondb/stable-diffusion
misc_53.png,"bottle vase of coral under the sea and in the sky decorated with a dense field of stylized scrolls that have opaque outlines enclosing mottled blue washes, with orange shells and purple fishes, ambrosius benson, oil on canvas, hyperrealism, around the edges there are no objects ",diffusiondb/stable-diffusion
misc_54.png,"bottle vase of coral under the sea and in the sky decorated with a dense field of stylized scrolls that have opaque outlines enclosing mottled blue washes, with orange shells and purple fishes, ambrosius benson, oil on canvas, hyperrealism, around the edges there are no objects ",diffusiondb/stable-diffusion
misc_55.png,"still life, summer evening, a painting by kenton nelson. ",diffusiondb/stable-diffusion
misc_56.png,"still life, vast, flowers, fruits, summer dust, a painting by kenton nelson. ",diffusiondb/stable-diffusion
misc_57.png,"still life, breakfast on table, sunny moring, a painting by kenton nelson. ",diffusiondb/stable-diffusion
misc_58.png,photo for an apple desktop background,diffusiondb/stable-diffusion
misc_59.png,"snail, knight, Elephant, giraffes, horns, rino, wide angle, italian masterpiece, italy museum, pagans, Ashford Black Marble, sculpture, arabic, baroque, draped with red Hibiscus and vines and spines, marble and gold, drapes, white details, beetle, still life, Obsidian, portrait, rabbit, chariot, snails vs knight, render, artstation, ultra detailed",diffusiondb/stable-diffusion
misc_60.png,"futuristic cyberpunk space ship themed office space interior, multiple desks, minimalism, green, wood, japanese design, cupboards, large windows to a lush courtyard, retro futurism, swedish design, feng shui",diffusiondb/stable-diffusion
misc_61.png,"jungle themed office space interior, multiple desks, minimalism, green, wood, japanese design, natural materials, beige, cupboards, large windows to a lush green courtyard with trees, retro futurism, swedish design, feng shui",diffusiondb/stable-diffusion
misc_62.png,"still life of banana toast, oil painting, paul cezanne n- 4",diffusiondb/stable-diffusion
misc_63.png,"interior photograph of the kitchen of fred flintstone, interior design, realistic",diffusiondb/stable-diffusion
misc_64.png,"kitchen of fred flintstone, cartoon",diffusiondb/stable-diffusion
misc_65.png,"a surreal figure sitting at his desk in an office, in a nightmare, by Edward Hopper, highly detailed,",diffusiondb/stable-diffusion
misc_66.png,"still life with apples cup and pitcher by paul cezanne, ",diffusiondb/stable-diffusion
misc_67.png,"a man standing in a restaurant kitchen, he is by the fryers and using a pressure washer to spray wash the exhaust duct that is overhead and above the fryer vat, canon eos c 3 0 0, ƒ 1. 8, 3 5 mm, 8 k, medium - format print ",diffusiondb/stable-diffusion
misc_68.png,"hyperrealistic mixed media image of info wars alex jones wearing hat at desk, stunning 3 d render inspired art by xiang duan and thomas eakes and greg rutkowski, perfect facial symmetry, hyper realistic texture, realistic, highly detailed attributes and atmosphere, dim volumetric cinematic lighting, 8 k octane detailed render, post - processing, masterpiece, ",diffusiondb/stable-diffusion
misc_69.png,"hyperrealistic mixed media image of info wars alex jones wearing hat at desk, stunning 3 d render inspired art by xiang duan and thomas eakes and greg rutkowski, perfect facial symmetry, hyper realistic texture, realistic, highly detailed attributes and atmosphere, dim volumetric cinematic lighting, 8 k octane detailed render, post - processing, masterpiece, ",diffusiondb/stable-diffusion
misc_70.png,"hyperrealistic mixed media image of info wars alex jones wearing tin foil hat at desk, stunning 3 d render inspired art by xiang duan and thomas eakes and greg rutkowski, perfect facial symmetry, hyper realistic texture, realistic, highly detailed attributes and atmosphere, dim volumetric cinematic lighting, 8 k octane detailed render, post - processing, masterpiece, ",diffusiondb/stable-diffusion
misc_71.png,"exterior of scifi temple, machines, architecture, cult of artificial intelligence, ultra realistic, gaming computers, highly detailed, atmosphere, masterpiece, concept art, glowing wires, transparent objects, cyberpunk, highlighted, 4 k, cinematic, art by patryk olkiewicz and chris ostrowski and liang yao ",diffusiondb/stable-diffusion
misc_72.png,"minimal in the style of ivon hitchins. still life on a table. drawing on painting, brush marks. expressive abstraction.. in the style of john craxton ",diffusiondb/stable-diffusion
misc_73.png,"painting in the style of ivon hitchins and john craxton. still life on a table. seated figure. studio lighting. large hands drawing on painting, brush marks. holding. expressive abstracted figures. ai ",diffusiondb/stable-diffusion
misc_74.png,"extremely detailed guide on how to add harmful spikes to soft objects such as strawberries, found written in a notebook ",diffusiondb/stable-diffusion
misc_75.png,"classic oil painting, an adorable werewolf that is dressed as a medieval chef, as a dnd character, inside a cluttered kitchen, cottagecore, highly detailed, digital illustration, concept art, smooth, sharp focus, art by tim hildebrandt, and greg hildebrandt ",diffusiondb/stable-diffusion
misc_76.png,"a kitchen with a window and a table in front of it, a still life by bencho obreshkov, unsplash, dau - al - set, soft light, hdr, nightscape ",diffusiondb/stable-diffusion
misc_77.png,"kodak portra 4 0 0, a beautiful glitched painting by robert proch of people in front of a painting in a museum gallery, metal rust and plaster materials, pixel sorting, color bleeding, brushstrokes by jeremy mann, still life, dark colors ",diffusiondb/stable-diffusion
misc_78.png,"photo of a computer on a desk ( 2 0 2 2 ). realistic, highly - detailed, award - winning, sharp focus ",diffusiondb/stable-diffusion
misc_79.png,"photo of a computer on a desk ( 2 0 0 2 ). realistic, highly - detailed, award - winning, sharp focus ",diffusiondb/stable-diffusion
misc_80.png,"the perfect soviet apartment kitchen, bittersweet old appliances, tomatoes and ossetian pie on the table, a rug on the wall, tube tv, codak photo, Cottagecore Color Palette",diffusiondb/stable-diffusion
misc_81.png,"Interior of a bright apartment with a desk and window looking south into midtown Manhattan, Nikon D810 | ISO 64 | focal length 20mm (Voigtländer 20mm f3.5) | Aperture f/9 | Exposure Time 1/40 Sec",diffusiondb/stable-diffusion
misc_82.png,"ultrafine detailed painting of an abstract sculpture on top of a plinth, biomorphic, still life by julian schnabel and john chamberlain, tonalism, oil on canvas, surrealist painting, wikiart, behance, conceptual art ",diffusiondb/stable-diffusion
misc_83.png,"a peacock in a stalinist style kitchen, mini dv camera found footage, very very low quality picture, heavy grain, caught on security camera, heavy jpeg artifact, very blurry, caught on trail cam, 1 4 4 p ",diffusiondb/stable-diffusion
misc_84.png,"a gigantic snake eating an old skinny man in a heavy burning kitchen, mini dv camera found footage, very very low quality picture, heavy grain, caught on security camera, heavy jpeg artifact, night vision very blurry, caught on trail cam, 1 4 4 p, ultra wide lens ",diffusiondb/stable-diffusion
misc_85.png,"denis villeneuve establishing wide shot of desk, inside the combination of server room and airport hanger and borg cube interior, epic scale, many computer servers lining walls, no ceiling, rows and stacks of computer servers, flourescent spot lights, paneled walls, maximalism, detailed artstation scifi concept art, fine details, unreal engine, detailed textures ",diffusiondb/stable-diffusion
misc_86.png,"portrait of united states president smithers mccormack barrington iv, 1 9 5 6. sitting at the resolute desk. oil on canvas by william sidney mount. trending on artstation ",diffusiondb/stable-diffusion
misc_87.png,"detailed futuristic utopian art, artstation style, honeycomb halls, interior, futuristic government chambers, very large hall with many cubicles of desks and chairs arranged in circles, many computer screens, soft lamp illumination and multiple doorways, synthwave, futuristic utopian architecture ",diffusiondb/stable-diffusion
misc_88.png,"detailed sci - fi art, artstation style, honeycomb halls, interior, futuristic government chambers, very large hall with many cubicles of desks and chairs arranged in circles, many computer screens, soft lamp illumination and multiple doorways, synthwave, futuristic utopian architecture ",diffusiondb/stable-diffusion
misc_89.png,"detailed futuristic - utopian fantasy, futuristic - natural - beauty, artstation style, honeycomb halls, interior, futuristic government chambers, very large hall with many cubicles of desks and chairs arranged in circles, many computer screens, soft lamp illumination and multiple doorways, synthwave, futuristic - utopian architecture ",diffusiondb/stable-diffusion
misc_90.png,"venom from spiderman is in his kitchen, he can\'t find anything to eat and is hungry",diffusiondb/stable-diffusion
misc_91.png,The one object that solves all my problems,diffusiondb/stable-diffusion
misc_92.png,"Portrait | chubby female dwarven cook| kitchen | complex adorned braided hair | style by greg rutkowski, larry elmore, giotto dramatic light | high detail | cinematic lighting | artstation |shorty broad fat woman| happy hearty expression | dungeons and dragons |",diffusiondb/stable-diffusion
misc_93.png,"Portrait | chubby plump female dwarven cook| kitchen | complex adorned braided hair | style by greg rutkowski, larry elmore, giotto dramatic light | high detail | cinematic lighting | artstation |shorty broad fat woman| happy hearty expression | dungeons and dragons |",diffusiondb/stable-diffusion
misc_94.png,"Queen Elizabeth II sitting behind the Resolute Desk in the White House Oval Office, 4k, award winning photo",diffusiondb/stable-diffusion
misc_95.png,"still life, plate with oranges by aurelio bruni, 2 1 th century, art, oil on canvas, wet - on - wet technique, highly realistic, expressive emotions, intricate textures, illusionistic detail, 4 k ",diffusiondb/stable-diffusion
misc_96.png,curved perspective digital art of a dark!!!!!! kitchen from Tim Burtons Nightmare Before Christmas by Petros Afshar,diffusiondb/stable-diffusion
misc_97.png,curved perspective digital art of a kitchen with a pot on the burner emitting steam from tim burtons nightmare before christmas by petros afshar ,diffusiondb/stable-diffusion
misc_98.png,curved perspective digital art of a kitchen without windows lights off from tim burtons nightmare before christmas by petros afshar ,diffusiondb/stable-diffusion
misc_99.png,curved perspective digital art of a vibrant dark kitchen from tim burtons nightmare before christmas by petros afshar ,diffusiondb/stable-diffusion
misc_100.png,curved perspective digital art of a dark kitchen from tim burtons nightmare before christmas by petros afshar ,diffusiondb/stable-diffusion
misc_101.png,"“ cute koala with very big eyes, wearing a bandana and chain, holding a laser gun, standing on a desk, digital art, award winning, in the style of the movie zootopia ” ",diffusiondb/stable-diffusion
misc_102.png,"“ one cute parrot with very big eyes, wearing a bandana and chain, holding a laser gun, standing on a desk, digital art, award winning, in the style of the movie zootopia ” ",diffusiondb/stable-diffusion
misc_103.png,epic illustration fisheye lens of a kitchen dim lit by 1 candle in a scenic environment by Anton Fadeev,diffusiondb/stable-diffusion
misc_104.png,"an oil painting of a portal to the kitchen, neo - gothic, mood lighting, cinematic, macro shot ",diffusiondb/stable-diffusion
misc_105.png,"object render of a black necklace with a fiery red diamond pendant, Unreal 5, DAZ, hyperrealistic, octane render, dynamic lighting",diffusiondb/stable-diffusion
misc_106.png,"stabat mater masterpiece ultrarealistic ultradetailed painting of catholic veiled lady beside fruits, still life, greg rutkowski, immerse, slime, 2 0 th century, special effects makeup, maximalist, glittering, gold, ivory, hyperreal, golden ratio, pinterest, alphonse mucha ",diffusiondb/stable-diffusion
misc_107.png,no you're an inanimate object ,diffusiondb/stable-diffusion
misc_108.png,"sailor mercury play in drums in old musician room, background old ussr kitchen, anime art, unreal render, hyper detailed drawing, intricate, anime key visual, manga, digital painting, artstation, hard focus, symmetry, illustration, landscape ",diffusiondb/stable-diffusion
misc_109.png,"sailor mercury play in drums in old musician room, background old ussr kitchen, anime art, unreal render, hyper detailed drawing, intricate, anime key visual, manga, digital painting, artstation, hard focus, symmetry, illustration, landscape ",diffusiondb/stable-diffusion
misc_110.png,"glass seashell still life composition. by konstantin razumov, chiaroscuro, highly detailded ",diffusiondb/stable-diffusion
misc_111.png,"the montreal canadiens have won 2 4 stanley cups go habs go, transparent volumetric clouds, fashion photography, pop art, extremely detailed, artforum, juxtapoz art, wind blown fabric, nouveau realisme decollage, surreal object photography, haute couture, lowbrow pop surrealism, anatomical art aesthetic, hermeticism, alchemy, trismegistus ",diffusiondb/stable-diffusion
misc_112.png,"a woman holding a giant object in her hand, concept art by otomo katsuhiro, trending on cgsociety, neogeo, official art, reimagined by industrial light and magic, toonami ",diffusiondb/stable-diffusion
misc_113.png,"the interior of a multi level potions shop, occult shop, magic shop, : : luxury, aesthetic, beautiful, beautiful lighting, sunbeams, extravagance, opulence, luxuriousness, plants, flowers, nature, : : ufotable studio art style, autodesk 3 d rendering, v - ray collection, maverick studio, arnold 3 d render, blender render, indigo renderer",diffusiondb/stable-diffusion
misc_114.png,"alchemy amazing still life composition. by konstantin razumov, chiaroscuro, highly detailded ",diffusiondb/stable-diffusion
misc_115.png,"porcelain vase and flowers still life composition. by konstantin razumov, chiaroscuro, highly detailded ",diffusiondb/stable-diffusion
misc_116.png,"porcelain vase still life composition. by konstantin razumov, chiaroscuro, highly detailded ",diffusiondb/stable-diffusion
misc_117.png,"glass sphere still life composition. by konstantin razumov, chiaroscuro, highly detailded ",diffusiondb/stable-diffusion
misc_118.png,"porcelaine teapot still life composition. by konstantin razumov, chiaroscuro, highly detailded ",diffusiondb/stable-diffusion
misc_119.png,"glass ballons still life composition. by konstantin razumov, chiaroscuro, highly detailded ",diffusiondb/stable-diffusion
misc_120.png,"glass balloons still life composition. by konstantin razumov, chiaroscuro, highly detailded ",diffusiondb/stable-diffusion
misc_121.png,still life scenic ,diffusiondb/stable-diffusion
misc_122.png,a glass of purple and blue water sitting on a white desk in a high rise office. Light shines through the glass on to the table.,diffusiondb/stable-diffusion
misc_123.png,icy poet playing an early piano with a sweltering desk in the background,diffusiondb/stable-diffusion
misc_124.png,textbook with the cover titled Breathing for Dummies sitting on a desk next to a person who has fallen asleep,diffusiondb/stable-diffusion
misc_125.png,cute lonely kitchen dim lit by a candle ripped physique simon stalenhag gerald brom bastien grivet by greg rutkowski game background fisheye lens day of the tentacle,diffusiondb/stable-diffusion
misc_126.png,"minimalistic kitchen dim lit by a candle ripped physique simon stalenhag gerald brom bastien grivet by greg rutkowski, fisheye camera, extreme perspective",diffusiondb/stable-diffusion
misc_127.png,"minimalistic kitchen dim lit by a candle simon stalenhag gerald brom bastien grivet, fisheye camera, extreme perspective",diffusiondb/stable-diffusion
misc_128.png,"texture map of a human iris, arnold renderer, octane renderer, Autodesk Maya",diffusiondb/stable-diffusion
misc_129.png,"facial portrait, undignified 4 0 year old white man, united states president, 1 9 2 4, oval office, resolute desk, a oil on canvas by paul gustav fischer, american classic, trending on artstation ",diffusiondb/stable-diffusion
misc_130.png,"upper body portrait, united states president, 1 9 2 4, oval office, resolute desk, a oil on canvas by paul gustav fischer, trending on artstation ",diffusiondb/stable-diffusion
misc_131.png,"concept art still life of closeup lemon slice by 司 机, 橡 树 山 雨, 黄 凤 年 啊, ruo xin, rongzhen luo, fenghua zhong, ruan jia. fine details, trending on artstation. ",diffusiondb/stable-diffusion
misc_132.png,"only with red, a creepy red man in symbiosis with technology, red monitors computers wires desktop, red flies, in the style of beksinski, parts by edward hopper, parts by rodcenko, parts by yue minjun, intricate and epic composition, red by caravaggio, insanely quality, highly detailed, masterpiece, red light, artstation, 4 k ",diffusiondb/stable-diffusion
misc_133.png,"only with red, a creepy red man in symbiosis with technology, red monitors computers wires desktop, red flies, in the style of beksinski, parts by edward hopper, parts by rodcenko, parts by yue minjun, intricate and epic composition, red by caravaggio, insanely quality, highly detailed, masterpiece, red light, artstation, 4 k ",diffusiondb/stable-diffusion
misc_134.png,"koi fishes swimming in the sky and under the sea, ambrosius benson, oil on canvas, paul lehr, hyperrealism, around the edges there are no objects ",diffusiondb/stable-diffusion
